ID;pName
24936;Andrew Cross
24937;Ed Cutrell
24938;Bill Thies
24939;Mickael Boulay
24941;Uichin Lee
24942;Andreas Bulling
24943;Yuta Sugiura
24944;Masa Ogata
24945;Kai Kunze
24946;Maki Sugimoto
24947;Tilak Dias
24949;Loove Broms
24950;Marcelo Coelho
24951;Jie Qi
24952;Leah Buechley
24953;Fabian Hemmert
24954;Susann Hamann
24955;Matthias Löwe
24956;Anne Wohlauf
24957;Josefine Zeipelt
24958;Gesche Joost
24960;Gary Coen
24964;Michael Haller
24965;Thomas Seifried
24966;Stacey D. Scott
24967;Florian Perteneder
24968;Seth Hunter
24969;David Merrill
24971;Jeevan Kalanithi
24972;Susanne Seitinger
24973;Daniel M. Taub
24974;Alex S. Taylor
24976;Philippe Besnard
24980;Stephen M. Ervin
24984;Paula B. Hawthorn
24987;Dimiter Vakarelov
24990;Bowen Alpern
24993;Hesam Samimi
24995;Rebecca Hicks
24996;Ari Fogel
24997;Todd Millstein
25001;Craig W. Thompson
25002;Rishikesh Jena
25005;David Lu
25008;Darren Lurie
25010;Fabrice Papy
25013;Ohm Sornil
25016;Ian Horrocks
25017;Ulrike Sattler
25023;Mark Korenblit
25026;Ivana Tosic
25027;Pascal Frossard
25031;B. Heise
25032;D. Ullrich
25034;James Feldman
25038;Michael Adams
25042;Norbert Pfleger
25046;Horst Reichel
25053;Susan Malaika
25057;Per-åke Larson
25059;David A. Pike
25063;Grant Martin
25066;Luciano Lavagno
25067;Limor Fix
25072;Marco Dall'Aglio
25074;Fabio Maccheroni
25077;Henning Bär
25078;Guido Rößling
25079;Chin-Man Choi
25083;Per-åke Larson
25088;Burton Smith
25090;Anthony Zappalá
25091;Andrew Gee
25092;Michael Taylor
25096;Christopher Garcia
25098;Kevin M. Lynch
25101;Jeremy K. Seamans
25102;Daniel Durstewitz
25107;Thomas W. Tucker
25110;Etelle Grinoch
25113;K. W. Hahn
25114;J. G. Athey
25117;Alfons F. Sanders
25118;Herbert L. Gelernter
25120;A. V. Kravchenko
25121;A. Pilitowska
25122;Anna B. Romanowska
25123;D. Stanovský
25127;Christopher Rees
25133;S. Saxby
25135;Paul McNamara
25139;Erik C.W. Krabbe
25141;Jan A. Bergstra
25143;Alban Ponse
25146;Felix A. Gers
25147;Juan Antonio Pérez-Ortiz
25148;Douglas Eck
25152;Alfio Ferrara
25153;Andriy Nikolov
25154;François Scharffe
25161;Zdzislaw Pawlak
25168;Lisa Neal
25169;Valley Road
25172;Richard J. Morris
25178;Kan Chen
25181;Amr Elmasry
25186;Adnan Darwiche
25190;Gerd Nicklisch
25191;Uwe Schütt
25194;A G Sutcliffe
25198;Dan McLachlan Jr.
25201;Henry F. Korth
25202;S. Sudarshan
25206;Pieter Adriaans
25208;Dolf Zantinge
25212;David J. Hand
25215;Stanley Y. W. Su
25216;P. Bruce Berra
25217;Paul Fisher
25219;Hsu Chang
25221;Stuart Schuster
25222;George Copeland
25226;Norman L. Biggs
25229;Saurabh Sinha
25232;John E. Warnock
25236;Helen Purchase
25241;Ruben Gonzalez
25243;Edward P. Stabler
25248;David T. Wang
25253;" May"
25258;J. Frank Yates
25261;Florian Deissenboeck
25263;Markus Pizka
25267;Tudor Girba
25269;Adrian Kuhn
25272;Paul F. Dubois
25276;Patrick Parkerson
25278;A. P. Ravn
25283;J. Morbach
25284;B. Bayer
25285;W. Marquardt
25288;M. Theißen
25289;W. Marquardt
25293;Gary M. Olson
25295;Judith S. Olson
25299;Ron Maharik
25301;Mikhail Bessmeltsev
25302;Alla Sheffer
25303;Nathan Carr
25307;Robin Seggelmann
25309;Erwin P. Rathgeb
25314;Rahul Garg
25315;Steven M. Seitz
25319;Robert Twomey
25321;Erik Stolterman
25323;David L. Olson
25325;Soonmin Bae
25326;Frédo Durand
25329;Kurt W. Fleischer
25333;Martyn Dade-Robertson
25336;Christopher Earnest
25340;Katarina Britz
25341;Ivan José Varzinczak
25344;Laurie Bauer
25346;Daniel Siddiqi
25349;Ion Ivan
25350;Otilia Parlog
25351;Petrisor Oprea
25352;Gheroghe Nosca
25353;Anca-andreea Ivan
25357;Bettina Lis
25359;Christian Neßler
25363;Tim Menzies
25367;M. Brio
25368;G.M. Webb
25369;A.R. Zakharian
25371;Nuel D. Belnap
25374;Giorgio P. Faconti
25375;David J. Duke
25379;Mikolaj Bojanczyk
25385;Julian Humphries
25388;Richard J. Bateman
25389;Kai Cheng
25393;Ananda Mitra
25397;Amol Ghoting
25400;Bojana Dalbelo Basic
25402;Masanori Arita
25403;Masami Hagiya
25404;Masahiro Takinoue
25405;Fumiaki Tanaka
25409;Bernhard Beckert
25410;Vladimir Klebanov
25411;Steffen Schlager
25415;R. Gray Parker
25416;Ronald L. Rardin
25421;Philip Laird
25424;Neil Roodyn
25427;Bernd Borchert
25429;Riccardo Silvestri
25433;Marcus R. Wigan
25437;George A. Howlett
25442;Santiago Hernández
25447;U. T. Zimmermann
25451;Rainer Feldmann
25452;Catherine Roucairol
25455;Ermelinda Oro
25456;Massimo Ruffolo
25460;Matthias Autrata
25464;Takashi Kanamaru
25466;David Dack
25469;Steffen Mencke
25470;Reiner R. Dumke
25474;Arnoud de Kemp
25477;F. A. Grootjen
25478;Theo P. van der Weide
25482;Walter F. Tichy
25486;Yair Bartal
25490;Prem Khosla
25491;Margaret Ward
25492;Erin Sawatzky
25493;Sigbjorn Revheim
25494;Jostein Ryssevik
25495;Bill Bradley
25498;Brenda Fayerman
25501;Even Langer
25508;Chris Bowman
25512;Heather Rowe
25513;Robin McGilligan
25522;Jean-Marc Dinant
25524;Ewout Keuleers
25528;Barbara Jeffcott
25530;Hanif D. Sherali
25534;Richard Riehle
25537;E. Rodney Canfield
25538;Sylvie Corteel
25539;Carla D. Savage
25542;Martin S. Olivier
25545;Steven J. Schiff
25550;Ayhan Günaydin
25551;Philipp Hieronymi
25553;Paul Gray
25556;Katarzyna Matczak
25557;Jonathan D. H. Smith
25560;Michael Knorr
25562;Lars Hult
25563;Magnus Irestig
25564;Jonas Lundberg
25567;Carlo Meghini
25569;Mark A. Parsons
25571;David Avis
25578;William Paul Fiefer
25580;Theodore Johnson
25583;William M. Bricken
25586;Richard P. Hopkins
25590;Boon Thau Loo
25591;Tyson Condie
25592;Minos N. Garofalakis
25593;David E. Gay
25594;Joseph M. Hellerstein
25595;Petros Maniatis
25596;Raghu Ramakrishnan
25597;Timothy Roscoe
25598;Ion Stoica
25602;Mustapha Hamdi
25604;Antoine Ferreira
25608;Bernd Braßel
25609;Sebastian Fischer
25610;Frank Huch
25613;Ana Almeida Matos
25614;Jan Cederquist
25619;John Ioannidis
25621;Patrick Vandenberghe
25623;Hans-jörg V. Mettenheim
25624;Michael Breitner
25628;Assafa Endeshaw
25634;Mark Weston
25636;Andrew Horrocks
25637;Kit Burden
25639;S. Saxby
25641;Lluís Coromina
25642;Jaume Guia
25644;Germà Coenders
25645;Anuška Ferligoj
25652;Claire M. Cassidy
25654;Damore, J.
25657;Fred Florence
25658;Fionn Iversen
25663;Eros Corazza
25667;Galkin, R.
25671;Rolf Ziegler
25673;Richard Y. Zang
25675;Mostapha Ziad
25677;Yang W. Lee
25682;David Kruml
25686;K. Aner
25689;Peter J. Olver
25692;E Tanaka
25693;M Ikeda
25696;Frederic E. Davis
25697;John Barry
25698;Michael Wiesenberg
25702;A. E. Solow
25705;Daniel Leivant
25709;Margaret Thomas Kelso
25710;Peter Weyhrauch
25711;Joseph Bates
25714;Hal Berghel
25718;Paul E. McKenney
25721;Terry Windell
25722;Abbe Daniel
25723;Irene Kim
25724;Rafael Castelblanco
25725;Tom Wichitsripornkul
25726;Clay Budin
25727;Bob Hoffman
25728;Mark Voelpel
25730;Donovan Young
25734;William M. Newman
25738;Joseph E. Urban
25739;Nian-Feng Tzeng
25743;Romain Boichat
25745;Partha Dutta
25746;Svend Frølund
25750;Norman Y. Foo
25751;Maurice Pagnucco
25752;Abhaya C. Nayak
25755;Shih-Chang Lai
25756;Shih-Lien Lu
25764;Arun Kumar Tripathi
25766;Gregory B. Newby
25768;Charles Franks
25775;Harry Bunt
25781;Pradeep Sen
25782;Billy Chen
25783;Gaurav Garg
25784;Stephen R. Marschner
25785;Mark Horowitz
25786;Marc Levoy
25787;Hendrik P. A. Lensch
25789;Azadeh Shakery
25791;Tao Tao
25794;Timo Suoranta
25797;Yanxi Liu
25798;James Hays
25799;Ying-Qing Xu
25802;A. van Dam
25803;J. Stankavic
25806;Peter Alexander Torpey
25807;Elena Naomi Jessop
25809;Sandra Kubler
25810;Ryan McDonald
25811;Joakim Nivre
25812;Graeme Hirst
25814;Svend Rothmann Bonde
25815;Lise Vestergaard Jensen
25816;Emil Sellström
25817;Stephan Suesmann
25819;W. A. Walker
25821;Jodie Schell
25824;Jon Crowcroft
25828;A M Liberman
25833;Norene Kelly
25835;Brian M. Gaff
25837;Peter J. Cuomo
25840;Kevin Tew
25841;James Swaine
25842;Matthew Flatt
25843;Robert Bruce Findler
25844;Peter A. Dinda
25848;Karlen Garnik Gharibyan
25853;D. L. Hoover
25857;Manfred Stede
25861;Michele Bezzi
25862;Sara Foresti
25863;Stefano Paraboschi
25865;Mike Johnson
25867;Georg Tamm
25869;Andrea Zisman
25873;Freeman Dyson
25874;Richard Carrigan
25876;James Meiss
25878;F. J. Craveiro de Carvalho
25879;Bernd Wegner
25882;Friedemann Mattern
25884;Kay Römer
25886;Jürg Nievergelt
25887;Lutz Prechelt
25888;Ingo Wegener
25890;Dieter W. Fellner
25893;Florian Haftmann
25896;Norbert E. Fuchs
25897;David Robertson
25901;Peter Althammer
25904;M. J. Orceyre
25907;Dror Ben-arié
25908;Haim Judah
25910;L. M. Casey
25916;Giuseppe Di Battista
25917;Giuseppe Liotta
25918;Francesco Vargiu
25922;Diego Lopez
25928;Marci Sperber
25931;Manuel Reyes-Gomez
25932;Nebojsa Jojic
25933;Daniel P. W. Ellis
25936;F. A. Muller
25940;Laurent Alonso
25942;Edward M. Reingold
25947;Wojciech DobrzaŃski
25949;Artur Soroczuk
25950;Marian Srebrny
25951;Mateusz Srebrny
25955;Youngsu Son
25956;Jiwon Kim
25957;Donguk Kim
25958;Jinho Jang
25962;Terry A. Halpin
25964;Jan Pieter Wijbenga
25969;Joachim Baumeister
25971;Elisa Bertino
25973;Ji-Won Byun
25974;Ashish Kamra
25978;Leonard Kleinrock
25982;Michael Brady
25983;Jean Ponce
25984;Haruo Asada
25987;Rick Decker
25991;B. C. Eaves
25994;Teresa F. Lunt
25995;Eduardo B. Fernandez
25998;H. Peter Hofstee
25999;Alain J. Martin
26000;Jan L. A. van de Snepscheut
26003;Angela Y. Wu
26007;Peter D. Mosses
26011;Wilf Lalonde
26016;Silvana Castano
26018;Maria Grazia Fugini
26020;Giancarlo Martella
26023;Lila Kari
26024;Alexandru Mateescu
26027;Benny Sudakov
26030;John R. Anderson
26036;Jos Stam
26040;Keith Kramer
26042;Brian W. Unger
26046;M. R. Kellington
26048;Dina Bitton
26051;Jochen Burghardt
26054;Chris Metz
26056;Catherine Meadows
26059;G. Schade
26062;Michael J. Carey
26063;Nicola Onose
26064;Michalis Petropoulos
26067;Eitan Grinspun
26068;Anil N. Hirani
26069;Peter Schröder
26072;Harald Rueß
26073;Natarajan Shankar
26076;Richard Power
26078;Donia Scott
26079;Nadjet Bouayad-Agha
26083;Kenneth W. Haase, Jr.
26086;Paul M. Sharkey
26090;Dominique Duval
26093;Zuohua Zhang
26094;Dana H. Ballard
26097;Nicholas J. A. Harvey
26102;David A. Bryan
26104;Bruce B. Lowekamp
26106;Randall L. Hyde
26107;Brett D. Fleisch
26111;Pauline Oliveros
26113;Michel E. Adiba
26114;Bruce G. Lindsay
26117;G. I. Davida
26119;D. J. Linton
26120;C. R. Szelag
26121;D. L. Wells
26124;Daniel Schwartz
26127;Niranjan Damera-Venkata
26128;Nelson L. Chang
26130;Jeremy Long
26132;David Mould
26136;Jin Sop Kum
26140;Esmeralda Ruiz
26144;Xin Liao
26145;Qiao-yan Wen
26146;Sha Shi
26150;Marcus Alanen
26152;Jordi Cabot
26154;Miguel Goulão
26156;José Sáez
26161;Isidora Stojanovic
26164;P. Garigipati
26165;E. Akleman
26169;William Sheffler
26171;Tracy Camp
26175;" Minds and Machines staff"
26178;Ernesto Napoli
26182;A. Arora
26183;M. Gouda
26186;Guillaume C. L. Brümmer
26187;Eraldo Giuli
26188;David B. Holgate
26193;Yoon Chung Han
26194;Byeong-jun Han
26196;Ben Jones
26198;Jovan Popovic
26200;James McCann
26201;Wilmot Li
26202;Adam Bargteil
26207;Naveed Sherwani
26209;Susan Lippincott Mack
26211;Alex Alexanian
26213;Premal Buch
26215;Carlo Guardiani
26217;Harold Lehon
26219;Peter Rabkin
26221;Atul Sharan
26225;James C. Wetherbe
26227;Akira Nakamura
26228;Nunio Aizawa
26231;Andrew C. Myers
26236;Gaël Guennebaud
26237;Loïc Barthe
26238;Mathias Paulin
26241;ZiJie Xu
26243;Roman Staszewski
26248;Raymond Payette
26251;Ishanu Chattopadhyay
26252;Hod Lipson
26255;George I. Bell
26258;Robert E. Kent
26262;Akitoshi Kawamura
26266;Richard Veryard
26271;Marta Carbone
26273;Luigi Rizzo
26276;H. Karl
26277;Th. Lentsch
26278;H. Ritter
26281;J. S. Katz
26283;Diana Hicks
26286;Bettina Kemme
26287;Ricardo Jimnez Peris
26288;Marta Patio-Martnez
26291;Peter C. Gardiner
26293;D. N. Jayasimha
26297;Neil Levy
26301;Robert C. Brigham
26302;Julie R. Carrington
26303;Richard P. Vitray
26306;Wouter Walmink
26308;Ben Kao
26310;Reynold Cheng
26314;Tomi Männistö
26318;Chris Speed
26320;Larissa Pschetz
26321;Jon Oberlander
26322;Alexandros Papadopoulos-Korfiatis
26325;M. Strani
26329;Sven R. Kunze
26330;Sören Auer
26334;Patricia Johann
26336;Eli Blevis
26338;Roberto Ruiz Sánchez
26339;José Cristóbal Riquelme Santos
26340;Jesús S. Aguilar-ruiz
26344;Klaus Dohmen
26345;Peter Tittmann
26348;Christoph Studer
26349;Tom Goldstein
26350;Wotao Yin
26351;Richard G. Baraniuk
26355;M. Bechtold
26356;T. Leyendecker
26357;M. Niemeyer
26358;A. Oczko
26359;C. Oczko
26363;Pádraig Cunningham
26365;Wayne E. Carlson
26369;E. R. Hancock
26370;J. Kittler
26373;Jean-raymond Abrial
26376;Samit Khosla
26377;T. S. E. Maibaum
26378;M. R. Sadler
26384;Michael J. Ganley
26393;L. M. Greenhill
26394;W. A. Hill
26398;Marie Duzí
26399;Marek Mensík
26400;Michal Perdek
26404;Ravi S. Sandhu
26407;David Stuart Robertson
26410;Ulrike Spierling
26413;Edi Karni
26414;Andrew Postlewaite
26417;M.B. Cortie
26421;Dave Clarke
26422;José Proença
26423;Alexander Lazovik
26424;Farhad Arbab
26427;Gi-Tae Jeong
26429;Chan-Woong Chun
26430;Sam-Jin Hwang
26433;Gustavo Patow
26434;Fernando Lyardet
26435;Kent Beck
26438;Yi-Hao Kao
26439;Benjamin Van Roy
26440;Xiang Yan
26443;Avishek Chakraborty
26444;David A. Kearney
26445;Mark Jasiunas
26451;Max Lungarella
26455;Helmut Reimer
26459;Helmut Reimer
26462;Helmut Reimer
26465;Mary Hegarty
26466;N. Hari Narayanan
26470;David A. Nelson
26479;Patrick Blackburn
26481;Yde Venema
26484;Magdalena Marciano Melchor
26485;María Aurora
26486;Molina Vilchis
26487;Juan Carlos Herrera Lozada
26491;D. B. Lloyd
26494;Ramesh Jain
26496;Catherine Leung
26497;Andor Salga
26500;Rebecca J. Passonneau
26501;Susan L. Epstein
26502;Tiziana Ligorio
26504;Joshua Gordon
26508;Thorsten Wilhelm
26509;Miriam Yom
26510;Daniela Nusseck
26513;Gustav Pomberger
26517;Roland M. Müller
26520;Shimon Even
26521;Oded Goldreich
26524;Gillian Smith
26525;Alexei Othenin-Girard
26526;Noah Wardrip-Fruin
26529;Egoitz Laparra
26530;German Rigau
26532;Djamshid Tavangarian
26535;Dirk Fox
26538;Ole Immanuel Franksen
26541;Bob Marcus
26544;James Cheney
26548;Elizabeth Coppock
26550;David Beaver
26554;Bernhard Koerber
26558;Michael Hoche
26559;Peter Szabó
26563;Peter O’Byrne
26565;Russell Garner
26566;Amina Mansoor
26567;Rebecca Peer
26568;Jonathan Westwell
26571;Miriam Andrews
26572;Helen Kemmitt
26573;Elizabeth Jones
26577;Françoise Delon
26580;Thomas Bartelborth
26584;Heinz Ulbricht
26587;Gruia-Catalin Roman
26588;Delbert Hart
26589;Eileen Kraemer
26596;Felipe Castel
26599;H.-R. Schuchmann
26603;Anton T.J.M. Smals
26607;Daniel Friedman
26609;Nirvikar Singh
26611;Tomás Beran
26613;Vladimír Bergl
26614;Radek Hampl
26615;Pavel Krbec
26616;Jan Sedivý
26617;Borivoj Tydlitát
26618;Josef Vopicka
26622;Alessandro D'atri
26624;Amihai Motro
26629;Ute Claussen
26633;Peter Kueng
26637;Paul Gray
26642;Ian Underwood
26643;David Steven
26645;Shreeshankar Bodas
26648;Bernadette Bouchon-meunier
26652;Wojciech Rytter
26655;Andrew Koenig
26659;Alexander A. Razborov
26662;Yu Zhang
26663;Edmond C. Prakash
26664;Eric Sung
26667;Holger Vogt
26670;JOACHIM JACOBS
26673;John R. Smith
26676;Jürgen Karla
26678;Ortwin Feustel
26680;Renata Ochranová
26683;Dominique Perrin
26685;Carsten Kehler Holst
26689;Scott Miller
26691;Sergey Bratus
26692;Lance Ramshaw
26693;Ralph Weischedel
26694;Alex Zamanian
26697;Ian F. Carlstrom
26700;Lucian Ilie
26701;Sheng Yu
26704;Tetsuaki Baba
26705;Kiyoshi Tomimatsu
26707;John Stuckey
26711;Eugene S. Santos
26713;Lei Wu
26714;Nenghai Yu
26715;Wei-ying Ma
26719;Masahiro Furukawa
26720;Naohisa Nagaya
26721;Takuji Tokiwa
26722;Atsushi Okoshi
26723;Yuta Sugiura
26724;Yuji Uema
26726;John Harrison
26731;Tomek Baginski
26734;Arvid Båve
26736;Ákos Kisvölcsey
26740;J. A. M. Vermaseren
26741;David FAIRRIS
26745;Yuxi Fu
26749;Michał Krynicki
26751;Marcin Mostowski
26753;Konrad Zdanowski
26756;Roberto Car
26758;Michele Parrinello
26762;Antonio Maña
26763;George Spanoudakis
26764;Spyros Kokolakis
26771;Mark I Evans
26773;Ronald J Wapner
26774;The-Hung Bui
26777;Louis Parker
26782;Adam Greenhalgh
26783;Mark Handley
26784;Mickaël Hoerdt
26785;Felipe Huici
26786;Laurent Mathy
26787;Panagiotis Papadimitriou
26790;Melvin Fitting
26794;Eugenio Dante Suarez
26796;Antonio Rodríguez Díaz
26797;Manuel Castañón-puga
26802;Saurabh Bagchi
26807;Luigi Romano
26810;Mark V. Lawson
26813;Pamela Zave
26817;Ludmila I. Kuncheva
26818;Friedrich Steimann
26822;Michael Frumin
26823;Gavin B. Horn
26824;Michael Luby
26825;Michael Mitzenmacher
26826;Alex Roetter
26827;William Shaver
26831;Stan Z. Li
26832;Jianxin Wu
26836;Michael T. Stolarchuk
26840;Michael R. Hansen
26842;Paritosh K. Pandya
26844;Zhou Chaochen
26848;M. C. Stanley
26851;Andreas Meier
26855;Stephen M. Omohundro
26861;David Ziebell
26863;Paul J. Feltovich
26864;Steven F. Fiore
26867;Parks W G
26870;Mohamed Daoudi
26871;Gérard Eude
26875;Rivka Oxman
26877;Matthias Schunter
26879;Marcel Froissart
26882;James Harley
26886;Michael Barnsley
26890;Eduardo Massad
26892;Neli Regina Siqueira Ortega
26893;Cláudio José Struchiner
26895;Marcelo Nascimento Burattini
26898;Weihua Zhuang
26902;Han Park
26905;Lin Hong
26908;Philip M. Torrone
26913;Leo Freitas
26914;Jim Woodcock
26917;Leo Freitas
26919;Jim Woodcock
26922;Magnus O. Myreen
26923;Michael J. C. Gordon
26926;Mu-Yen Chen
26929;Leif Bjermer
26934;Helen Mounsey
26940;Richard N. Draper
26942;John Riganati
26947;Henning Pagnia
26948;Felix C. Gärtner
26951;Kalle Karu
26952;Anil K. Jain
26956;Elmar Braun
26958;K. V. Umamaheswara Reddy
26959;Venu Govindaraju
26963;Xiang Li
26965;Jennifer Seberry
26969;Michael Werman
26973;Robert Babuska
26974;Ebrahim Mamdani
26977;Simon Dobson
26978;F. Chiang
26979;R. Braun
26980;J. Agbinya
26983;Xavier Buff
26984;Christian Henriksen
26985;John H. Hubbard
26993;José Flich
26996;Daniel J. Bernstein
26998;Piero Gottardi
26999;Jean Marc Tallon
27000;Paolo Ghirardato
27001;Collegio Carlo Alberto
27004;Zachary, J.L.
27008;G Axelby
27011;Robert Patzke
27015;Sizheng Wei
27018;Daniel Gruhl
27019;Anthony Lu
27020;Walter Bender
27024;Charles C. Palmer
27029;James C. Spohrer
27030;Ken Dickey
27033;Ruth West
27034;Jeff Burke
27035;Cheryl Kerfeld
27036;Eitan Mendelowitz
27037;Thomas Holton
27038;Ethan Drucker
27039;Weihong Yan
27040;Steve Lamont
27041;Loren McQuade
27042;David Lee
27044;Eric Heller
27046;Lukas Sekanina
27050;Greg Walsh
27051;Allison Druin
27052;Elizabeth Foss
27053;Evan Golub
27054;Mona Leigh Guha
27055;Leshell Hatley
27056;Elizabeth M. Bonsignore
27059;Alberto Sanna
27061;Riccardo Serafin
27062;Nicola Maganetti
27064;Andrei A. Bulatov
27065;Víctor Dalmau
27067;Martin Grohe
27068;Dániel Marx
27071;Hideyuki Ando
27073;Junji Watanabe
27075;Masahiko Sato
27078;Christian Schmaltz
27079;Pascal Gwosdek
27080;Andrés Bruhn
27081;Joachim Weickert
27083;Martin Grohe
27086;William Wresch
27090;Michael Adams
27091;Nick Russell
27096;Maxim Zhukovskiy
27098;Andrei Khropov
27099;Gleb Gusev
27100;Pavel Serdyukov
27103;Long Tran-Thanh
27104;Jia Yuan Yu
27107;Sebastiano Vigna
27110;André Rauber Du Bois
27111;Antônio Carlos Da Rocha Costa
27115;David I. Grow
27116;Lawton N. Verner
27117;Allison M. Okamura
27121;Timothy G. W. Gordon
27123;Edward Bormashenko
27126;Jörg Eberspächer
27129;Gregory R. Doddrell
27132;Marc Ebner
27134;Lukás Sekanina
27136;J. Alison Noble
27140;Geoff Busby
27143;Roberto Cipolla
27145;Gordon Fletcher
27146;Peter Giblin
27149;Bob Hoffman
27151;Marek Michalik
27154;Pieter H. Hartel
27155;Henk Muller
27159;Patricia L. Ferdinandi
27164;Michael Strube
27165;Udo Hahn
27169;Hanli Zhao
27170;Ran Fan
27171;Charlie C. L. Wang
27172;Xiaogang Jin
27173;Yuwei Meng
27176;Gam D. Nguyen
27179;Maria Ebling
27182;Xiaozhou Li
27183;Atri Rudra
27185;Ram Swaminathan
27188;Daniel P. Friedman
27189;David S. Wise
27193;S. Shamai
27195;I. E. Telatar
27196;S. Verdu
27199;Sumithra K. A. Devi
27200;Renuka B. Prasad
27201;J. Usha
27204;Eunjung Hwang
27206;Chengfu Yao
27207;Jon G. Rokne
27210;Muammer Ozer
27226;Brendon Harris
27228;Ray Hunt
27231;Fangkai Yang
27234;Menachem Kojman
27237;Kearney, D.
27241;Costas Azariadis
27242;Vincenzo Galasso
27246;N. V. R. Mahadev
27247;Feng Sun
27253;N. Kahale
27257;Fernando Pereira
27260;Achilles Kameas
27262;Irene Mavrommati
27265;Pankaj Mudholkar
27266;Megha Mudholkar
27270;Martin Plesch
27272;Vladimír Bužek
27275;Yuli Ye
27276;Allan Borodin
27280;Gabor Nagy
27284;Hadi Rahiminia
27285;Massoud Amini
27288;Jörg Becker
27292;Harald Kienegger
27295;Alexander Meduna
27298;Gary Chartrand
27299;Weizhen Gu
27300;Michelle Schultz
27301;Steven J. Winters
27304;Linda Van Speybroeck
27306;Gertrudis Van de Vijver
27307;Dani De Waele
27311;Jin Akiyama
27312;Kiyoshi Ando
27313;David Avis
27316;Pankaj Mudholkar
27320;Herbert Weber
27323;C. D. Godsil
27326;F. Göbel
27327;H. J. Veldman
27330;Dirk Fox
27332;Dirk Fox
27338;Michael Zastre
27339;R. Nigel Horspool
27342;James McKim
27344;Steven P. Reiss
27348;Fiona A.  C. Polack
27349;Heather R. Turner
27353;Ming-Yang Yu
27355;Po-Kuang Chen
27358;David B. Leake
27360;Elizabeth F. Churchill
27364;Ohad Barzilay
27368;R. A. Evans
27371;Boqing Tang
27374;Anne Beer
27376;David Goldammer
27380;Beat Schmid
27381;Brigette Buchet
27384;Stefan Klein
27385;Dorian Selz
27386;Regine Sing
27387;Yves Gadient
27390;Rainer Alt
27391;Stefan Zbornik
27394;Nitin H. Vaidya
27398;Russ Abbott
27402;Martha A. Harsanyi
27404;S. P. Harter
27408;B. Chandrasekaran
27410;J. Nelson Rushton
27411;Edward Wertz
27415;Paul O'Rorke
27416;Andrew Ortony
27421;William Grosky
27425;Zhon Johansen
27426;Ken Auer
27427;Brian Button
27428;Alistair Cockburn
27429;James Grenning
27430;Kay Johansen
27431;Duff O'Melia
27434;Paul Frenger
27438;Mark Guzdial
27439;Daniel Reed
27441;Lucian Wischik
27443;Philippa Gardner
